NAISTYP_SORT;NAISTYP_C;ART;SISF_NR;VORH;update
7.00012;7S     ;K;143500;2;
7.00012;7S     ;K;148600;2;
7.00012;7S     ;K;167400;2;
7.00012;7S     ;K;173800;2;
7.00012;7S     ;K;179300;1;
7.00012;7S     ;K;188800;2;
7.00012;7S     ;K;189700;1;
7.00012;7S     ;K;190500;1;
7.00012;7S     ;K;194000;1;
7.00012;7S     ;K;213700;1;
7.00012;7S     ;K;226000;1;
7.00012;7S     ;K;242000;2;
7.00012;7S     ;K;251400;1;
7.00012;7S     ;K;252400;2;
7.00012;7S     ;K;259800;1;
7.00012;7S     ;K;287300;2;
7.00012;7S     ;K;292600;1;
7.00012;7S     ;K;302400;1;
7.00012;7S     ;K;313400;1;
7.00012;7S     ;K;324700;2;
7.00012;7S     ;K;325500;2;
7.00012;7S     ;K;326000;1;
7.00012;7S     ;K;338200;1;
7.00012;7S     ;K;369100;1;
7.00012;7S     ;K;406800;1;
7.00012;7S     ;K;444100;2;
7.00012;7S     ;K;451600;1;
7.00012;7S     ;M;1000422;2;
7.00012;7S     ;S;116400;2;
7.00012;7S     ;S;119700;2;
7.00012;7S     ;S;121600;2;
7.00012;7S     ;S;122200;2;
7.00012;7S     ;S;122400;0;
7.00012;7S     ;S;159000;1;
7.00012;7S     ;S;174000;2;
7.00012;7S     ;S;213300;;delete
7.00012;7S     ;S;238100;2;
7.00012;7S     ;S;244000;2;
7.00012;7S     ;S;244200;1;
7.00012;7S;S;305500;0;
7.00012;7S     ;S;330300;2;
7.00012;7S     ;S;347800;2;
7.00012;7S     ;S;353100;1;
7.00012;7S     ;S;354400;2;
7.00012;7S     ;S;368300;1;
7.00012;7S     ;S;368400;2;
7.00012;7S     ;S;444300;2;
7.00012;7S     ;S;444400;2;
7.000123;7SFe   ;B;100;3;
7.000123;7SFe   ;B;300;3;
7.000123;7SFe   ;B;600;0;
7.000123;7SFe   ;B;700;2;
7.000123;7SFe   ;B;800;2;
7.000123;7SFe   ;B;9500;;delete
7.000123;7SFe   ;B;25200;3;
7.000123;7SFe   ;B;25300;3;
7.000123;7SFe   ;B;25400;0;
7.000123;7SFe   ;B;60400;3;
7.000123;7SFe   ;B;96900;3;
7.000123;7SFe   ;B;97200;3;
7.000123;7SFe   ;B;165000;1;
7.000123;7SFe   ;B;174200;2;
7.000123;7SFe   ;B;213300;;delete
7.000123;7SFe   ;B;217500;3;
7.000123;7SFe   ;B;227200;3;
7.000123;7SFe   ;B;287100;;delete
7.000123;7SFe   ;B;302800;3;
7.000123;7SFe   ;B;304900;0;
7.000123;7SFe   ;B;305800;0;
7.000123;7SFe   ;B;306100;3;
7.000123;7SFe   ;B;317100;0;
7.000123;7SFe   ;B;317300;0;
7.000123;7SFe   ;B;317500;3;
7.000123;7SFe   ;B;328400;3;
7.000123;7SFe   ;B;329700;3;
7.000123;7SFe   ;B;330600;3;
7.000123;7SFe   ;B;335900;3;
7.000123;7SFe   ;B;336000;0;
7.000123;7SFe   ;B;336100;2;
7.000123;7SFe   ;B;336200;;delete
7.000123;7SFe   ;B;346500;;delete
7.000123;7SFe   ;B;362800;0;
7.000123;7SFe   ;B;363700;3;
7.000123;7SFe   ;B;402200;3;
7.000123;7SFe   ;B;402300;3;
7.000123;7SFe   ;B;402500;0;
7.000123;7SFe   ;B;413600;3;
7.000123;7SFe   ;B;421400;3;
7.000123;7SFe   ;B;421500;3;
7.000123;7SFe   ;B;432800;3;
7.000123;7SFe   ;K;6800;1;
7.000123;7SFe   ;K;10400;2;
7.000123;7SFe   ;K;33600;1;
7.000123;7SFe   ;K;34100;1;
7.000123;7SFe   ;K;48200;2;
7.000123;7SFe   ;K;55700;1;
7.000123;7SFe   ;K;64200;2;
7.000123;7SFe   ;K;86100;2;
7.000123;7SFe   ;K;92300;1;
7.000123;7SFe   ;K;93300;2;
7.000123;7SFe   ;K;94700;1;
7.000123;7SFe   ;K;113500;1;
7.000123;7SFe   ;K;134800;2;
7.000123;7SFe   ;K;143500;2;
7.000123;7SFe   ;K;148600;2;
7.000123;7SFe   ;K;167400;2;
7.000123;7SFe   ;K;173800;2;
7.000123;7SFe   ;K;179300;1;
7.000123;7SFe   ;K;188800;2;
7.000123;7SFe   ;K;189700;1;
7.000123;7SFe   ;K;190500;1;
7.000123;7SFe   ;K;194000;1;
7.000123;7SFe   ;K;213700;1;
7.000123;7SFe   ;K;226000;1;
7.000123;7SFe   ;K;242000;2;
7.000123;7SFe   ;K;251400;1;
7.000123;7SFe   ;K;252400;2;
7.000123;7SFe   ;K;259800;1;
7.000123;7SFe   ;K;287300;2;
7.000123;7SFe   ;K;292600;1;
7.000123;7SFe   ;K;302400;1;
7.000123;7SFe   ;K;313400;1;
7.000123;7SFe   ;K;324700;2;
7.000123;7SFe   ;K;325500;2;
7.000123;7SFe   ;K;326000;1;
7.000123;7SFe   ;K;338200;1;
7.000123;7SFe   ;K;369100;1;
7.000123;7SFe   ;K;406800;1;
7.000123;7SFe   ;K;444100;2;
7.000123;7SFe   ;K;451600;1;
7.000123;7SFe   ;M;1000422;2;
7.000123;7SFe   ;S;116400;2;
7.000123;7SFe   ;S;119700;2;
7.000123;7SFe   ;S;121600;2;
7.000123;7SFe   ;S;122200;2;
7.000123;7SFe   ;S;122400;0;
7.000123;7SFe   ;S;159000;1;
7.000123;7SFe   ;S;174000;2;
7.000123;7SFe   ;S;213300;;delete
7.000123;7SFe   ;S;238100;2;
7.000123;7SFe   ;S;244000;2;
7.000123;7SFe   ;S;244200;1;
7.000123;7SFe   ;S;330300;2;
7.000123;7SFe   ;S;347800;2;
7.000123;7SFe   ;S;353100;1;
7.000123;7SFe   ;S;354400;2;
7.000123;7SFe   ;S;368300;1;
7.000123;7SFe   ;S;368400;2;
7.000123;7SFe   ;S;444300;2;
7.000123;7SFe   ;S;444400;2;
7.001;7a     ;B;100;1;update
7.001;7a     ;B;300;0;update
7.001;7a     ;B;600;0;
7.001;7a     ;B;700;0;update
7.001;7a     ;B;800;3;update
7.001;7a     ;B;9500;;delete
7.001;7a     ;B;25200;0;update
7.001;7a     ;B;25300;3;
7.001;7a     ;B;25400;0;
7.001;7a     ;B;60400;3;
7.001;7a     ;B;96900;3;
7.001;7a     ;B;97200;2;update
7.001;7a     ;B;165000;1;
7.001;7a     ;B;174200;3;update
7.001;7a     ;B;213300;;delete
7.001;7a     ;B;217500;0;update
7.001;7a     ;B;227200;1;update
7.001;7a;B;252900;0;
7.001;7a     ;B;287100;;delete
7.001;7a     ;B;293550;;delete
7.001;7a     ;B;302800;1;update
7.001;7a     ;B;304900;0;
7.001;7a     ;B;305800;0;
7.001;7a     ;B;306100;1;update
7.001;7a     ;B;317100;0;
7.001;7a     ;B;317300;0;
7.001;7a     ;B;317500;3;
7.001;7a     ;B;328400;1;update
7.001;7a     ;B;329700;0;
7.001;7a     ;B;330600;1;update
7.001;7a     ;B;335300;0;
7.001;7a     ;B;335900;1;update
7.001;7a     ;B;336000;0;
7.001;7a     ;B;336100;3;update
7.001;7a     ;B;336200;;delete
7.001;7a     ;B;346500;;delete
7.001;7a     ;B;362800;0;
7.001;7a     ;B;363700;3;
7.001;7a     ;B;402200;3;
7.001;7a     ;B;402300;3;
7.001;7a     ;B;402500;0;
7.001;7a;B;402600;0;
7.001;7a     ;B;402700;0;
7.001;7a     ;B;413600;0;update
7.001;7a     ;B;421400;0;update
7.001;7a     ;B;421500;0;update
7.001;7a     ;B;432800;3;
7.001;7a;B;432900;0;
7.001;7a;B;433000;0;
7.001;7a     ;K;10400;2;
7.001;7a     ;K;33600;1;
7.001;7a     ;K;55700;1;
7.001;7a     ;K;64200;2;
7.001;7a     ;K;86100;2;
7.001;7a     ;K;94700;1;
7.001;7a     ;K;134800;2;
7.001;7a     ;K;143500;2;
7.001;7a     ;K;148600;2;
7.001;7a     ;K;173800;2;
7.001;7a     ;K;179300;1;
7.001;7a     ;K;179900;2;
7.001;7a     ;K;188800;2;
7.001;7a     ;K;189700;2;
7.001;7a     ;K;194000;1;
7.001;7a     ;K;226000;1;
7.001;7a     ;K;247500;2;
7.001;7a     ;K;251400;2;
7.001;7a     ;K;252400;2;
7.001;7a     ;K;259800;1;
7.001;7a     ;K;263000;2;
7.001;7a     ;K;265700;2;
7.001;7a     ;K;287300;2;
7.001;7a     ;K;292600;1;
7.001;7a     ;K;302400;1;
7.001;7a     ;K;310500;2;
7.001;7a     ;K;313400;1;
7.001;7a     ;K;324700;2;
7.001;7a     ;K;325200;2;
7.001;7a     ;K;325500;2;
7.001;7a     ;K;326000;1;
7.001;7a     ;K;369100;1;
7.001;7a     ;K;444100;2;
7.001;7a     ;K;447400;2;
7.001;7a     ;K;451600;1;
7.001;7a     ;M;1000577;2;
7.001;7a     ;S;59200;0;
7.001;7a     ;S;116400;2;
7.001;7a     ;S;119700;2;
7.001;7a     ;S;121600;1;
7.001;7a     ;S;122200;2;
7.001;7a     ;S;122400;0;
7.001;7a     ;S;133600;2;
7.001;7a     ;S;159000;2;
7.001;7a     ;S;174000;2;
7.001;7a     ;S;213300;;delete
7.001;7a     ;S;238100;2;
7.001;7a     ;S;244000;2;
7.001;7a     ;S;244200;1;
7.001;7a;S;305500;0;
7.001;7a     ;S;330300;2;
7.001;7a     ;S;347800;2;
7.001;7a     ;S;353100;1;
7.001;7a     ;S;354400;1;
7.001;7a     ;S;368300;1;
7.001;7a     ;S;368400;1;
7.001;7a     ;S;444300;2;
7.001;7a     ;S;444400;2;
7.001003;7aFe   ;B;100;3;
7.001003;7aFe   ;B;300;3;
7.001003;7aFe   ;B;600;0;
7.001003;7aFe   ;B;700;2;
7.001003;7aFe   ;B;800;2;
7.001003;7aFe   ;B;9500;;delete
7.001003;7aFe   ;B;25200;3;
7.001003;7aFe   ;B;25300;3;
7.001003;7aFe   ;B;25400;0;
7.001003;7aFe   ;B;60400;3;
7.001003;7aFe   ;B;96900;3;
7.001003;7aFe   ;B;97200;3;
7.001003;7aFe   ;B;165000;1;
7.001003;7aFe   ;B;174200;2;
7.001003;7aFe   ;B;213300;;delete
7.001003;7aFe   ;B;217500;3;
7.001003;7aFe   ;B;227200;3;
7.001003;7aFe   ;B;287100;;delete
7.001003;7aFe   ;B;293550;;delete
7.001003;7aFe   ;B;302800;3;
7.001003;7aFe   ;B;304900;0;
7.001003;7aFe   ;B;305800;0;
7.001003;7aFe   ;B;306100;3;
7.001003;7aFe   ;B;317100;0;
7.001003;7aFe   ;B;317300;0;
7.001003;7aFe   ;B;317500;3;
7.001003;7aFe   ;B;328400;3;
7.001003;7aFe   ;B;329700;0;
7.001003;7aFe   ;B;330600;3;
7.001003;7aFe   ;B;335300;0;
7.001003;7aFe   ;B;335900;2;
7.001003;7aFe   ;B;336000;0;
7.001003;7aFe   ;B;336100;2;
7.001003;7aFe   ;B;336200;;delete
7.001003;7aFe   ;B;346500;;delete
7.001003;7aFe   ;B;362800;0;
7.001003;7aFe   ;B;363700;3;
7.001003;7aFe   ;B;402200;3;
7.001003;7aFe   ;B;402300;3;
7.001003;7aFe   ;B;402500;0;
7.001003;7aFe   ;B;402700;0;
7.001003;7aFe   ;B;413600;3;
7.001003;7aFe   ;B;421400;3;
7.001003;7aFe   ;B;421500;3;
7.001003;7aFe   ;B;432800;3;
7.001003;7aFe   ;K;10400;2;
7.001003;7aFe   ;K;33600;1;
7.001003;7aFe   ;K;55700;1;
7.001003;7aFe   ;K;64200;2;
7.001003;7aFe   ;K;86100;2;
7.001003;7aFe   ;K;94700;1;
7.001003;7aFe   ;K;134800;2;
7.001003;7aFe   ;K;143500;2;
7.001003;7aFe   ;K;148600;2;
7.001003;7aFe   ;K;173800;2;
7.001003;7aFe   ;K;179300;1;
7.001003;7aFe   ;K;179900;2;
7.001003;7aFe   ;K;188800;2;
7.001003;7aFe   ;K;189700;2;
7.001003;7aFe   ;K;194000;1;
7.001003;7aFe   ;K;226000;1;
7.001003;7aFe   ;K;247500;2;
7.001003;7aFe   ;K;251400;2;
7.001003;7aFe   ;K;252400;2;
7.001003;7aFe   ;K;259800;1;
7.001003;7aFe   ;K;263000;2;
7.001003;7aFe   ;K;265700;2;
7.001003;7aFe   ;K;287300;2;
7.001003;7aFe   ;K;292600;1;
7.001003;7aFe   ;K;302400;1;
7.001003;7aFe   ;K;310500;2;
7.001003;7aFe   ;K;313400;1;
7.001003;7aFe   ;K;324700;2;
7.001003;7aFe   ;K;325200;2;
7.001003;7aFe   ;K;325500;2;
7.001003;7aFe   ;K;326000;1;
7.001003;7aFe   ;K;369100;1;
7.001003;7aFe   ;K;444100;2;
7.001003;7aFe   ;K;447400;2;
7.001003;7aFe   ;K;451600;1;
7.001003;7aFe   ;M;1000577;2;
7.001003;7aFe   ;S;59200;0;
7.001003;7aFe   ;S;116400;2;
7.001003;7aFe   ;S;119700;2;
7.001003;7aFe   ;S;121600;1;
7.001003;7aFe   ;S;122200;2;
7.001003;7aFe   ;S;122400;0;
7.001003;7aFe   ;S;133600;2;
7.001003;7aFe   ;S;159000;2;
7.001003;7aFe   ;S;174000;2;
7.001003;7aFe   ;S;213300;;delete
7.001003;7aFe   ;S;238100;2;
7.001003;7aFe   ;S;244000;2;
7.001003;7aFe   ;S;244200;1;
7.001003;7aFe   ;S;330300;2;
7.001003;7aFe   ;S;347800;2;
7.001003;7aFe   ;S;353100;1;
7.001003;7aFe   ;S;354400;1;
7.001003;7aFe   ;S;368300;1;
7.001003;7aFe   ;S;368400;1;
7.001003;7aFe   ;S;444300;2;
7.001003;7aFe   ;S;444400;2;
7.002;7b     ;B;100;1;update
7.002;7b     ;B;300;0;
7.002;7b     ;B;600;0;
7.002;7b     ;B;700;0;update
7.002;7b     ;B;800;0;update
7.002;7b     ;B;25200;0;update
7.002;7b     ;B;25300;3;
7.002;7b     ;B;25400;0;
7.002;7b     ;B;60400;3;
7.002;7b     ;B;96900;0;update
7.002;7b     ;B;97200;3;
7.002;7b     ;B;165000;1;
7.002;7b     ;B;174200;3;
7.002;7b     ;B;213300;;delete
7.002;7b     ;B;217500;0;
7.002;7b     ;B;227200;1;update
7.002;7b;B;252900;0;
7.002;7b     ;B;302800;1;update
7.002;7b;B;304900;0;
7.002;7b     ;B;305800;0;
7.002;7b     ;B;306100;1;update
7.002;7b;B;317100;0;
7.002;7b;B;317300;0;
7.002;7b     ;B;317500;3;
7.002;7b     ;B;328400;2;update
7.002;7b     ;B;329700;3;
7.002;7b     ;B;330600;1;update
7.002;7b;B;335300;0;
7.002;7b     ;B;335900;1;update
7.002;7b;B;336000;0;
7.002;7b     ;B;336100;0;update
7.002;7b     ;B;336200;;delete
7.002;7b     ;B;346500;;delete
7.002;7b     ;B;363700;3;
7.002;7b     ;B;402200;0;
7.002;7b     ;B;402300;0;update
7.002;7b;B;402500;0;
7.002;7b;B;402600;0;
7.002;7b;B;402700;0;
7.002;7b     ;B;413600;0;update
7.002;7b     ;B;421400;0;update
7.002;7b     ;B;421500;0;
7.002;7b     ;B;432800;0;update
7.002;7b;B;432900;0;
7.002;7b;B;433000;0;
7.002;7b     ;K;10400;2;
7.002;7b     ;K;33600;1;
7.002;7b     ;K;55700;2;
7.002;7b     ;K;62500;2;
7.002;7b     ;K;64200;2;
7.002;7b     ;K;84300;1;
7.002;7b     ;K;86100;2;
7.002;7b     ;K;91600;2;
7.002;7b     ;K;92300;1;
7.002;7b     ;K;92500;0;
7.002;7b     ;K;93300;1;
7.002;7b     ;K;94700;1;
7.002;7b     ;K;113500;1;
7.002;7b     ;K;134800;1;
7.002;7b     ;K;143100;2;
7.002;7b     ;K;143300;2;
7.002;7b     ;K;143500;2;
7.002;7b     ;K;148600;2;
7.002;7b     ;K;167400;2;
7.002;7b     ;K;173800;2;
7.002;7b     ;K;177100;2;
7.002;7b     ;K;179300;1;
7.002;7b     ;K;179900;2;
7.002;7b     ;K;188800;2;
7.002;7b     ;K;189700;2;
7.002;7b     ;K;190500;2;
7.002;7b     ;K;190600;0;
7.002;7b     ;K;194000;1;
7.002;7b     ;K;202600;2;
7.002;7b     ;K;208900;0;
7.002;7b     ;K;213700;2;
7.002;7b     ;K;226000;2;
7.002;7b     ;K;242000;2;
7.002;7b     ;K;247100;1;
7.002;7b     ;K;247300;2;
7.002;7b     ;K;247500;2;
7.002;7b     ;K;251400;1;
7.002;7b     ;K;252400;2;
7.002;7b     ;K;259800;1;
7.002;7b     ;K;263000;2;
7.002;7b     ;K;265700;2;
7.002;7b     ;K;287300;1;
7.002;7b     ;K;302400;2;
7.002;7b     ;K;310500;2;
7.002;7b     ;K;313400;1;
7.002;7b     ;K;325200;2;
7.002;7b     ;K;330800;1;
7.002;7b     ;K;338200;2;
7.002;7b     ;K;369100;2;
7.002;7b     ;K;401400;0;
7.002;7b     ;K;406800;2;
7.002;7b     ;K;434800;2;
7.002;7b     ;K;444100;2;
7.002;7b     ;K;451600;2;
7.002;7b     ;M;1000171;1;
7.002;7b     ;M;1000283;1;
7.002;7b     ;M;1000422;1;
7.002;7b     ;M;1000447;1;
7.002;7b     ;M;1000499;1;
7.002;7b     ;M;1000577;1;
7.002;7b     ;S;174000;2;
7.002;7b     ;S;194000;0;
7.002;7b     ;S;213300;;delete
7.002;7b     ;S;244000;2;
7.002;7b     ;S;244200;1;
7.002;7b;S;305500;0;
7.002;7b     ;S;353100;1;
7.002;7b     ;S;354400;1;
7.002;7b     ;S;368300;2;
7.002;7b     ;S;444400;2;
7.1;7*     ;B;100;2;
7.1;7*     ;B;300;0;
7.1;7*     ;B;600;0;
7.1;7*     ;B;700;0;
7.1;7*     ;B;800;0;
7.1;7*     ;B;25200;3;
7.1;7*     ;B;25300;0;
7.1;7*     ;B;25400;0;
7.1;7*     ;B;60400;2;
7.1;7*     ;B;96900;3;
7.1;7*     ;B;97200;3;
7.1;7*     ;B;165000;1;
7.1;7*     ;B;174200;0;
7.1;7*     ;B;213300;;delete
7.1;7*     ;B;217500;0;
7.1;7*     ;B;227200;0;
7.1;7*     ;B;287100;;delete
7.1;7*     ;B;302800;3;
7.1;7*     ;B;304900;0;
7.1;7*     ;B;305800;0;
7.1;7*     ;B;306100;2;
7.1;7*     ;B;317100;0;
7.1;7*     ;B;317300;0;
7.1;7*     ;B;317500;3;
7.1;7*     ;B;328400;0;
7.1;7*     ;B;330600;3;
7.1;7*     ;B;335900;3;
7.1;7*     ;B;336000;0;
7.1;7*     ;B;336100;2;
7.1;7*     ;B;336200;;delete
7.1;7*     ;B;346500;;delete
7.1;7*     ;B;362800;0;
7.1;7*     ;B;363700;3;
7.1;7*     ;B;402200;0;
7.1;7*     ;B;402300;3;
7.1;7*     ;B;402500;0;
7.1;7*     ;B;413600;3;
7.1;7*     ;B;421400;0;
7.1;7*     ;B;421500;0;
7.1;7*     ;B;432800;0;
7.1;7*     ;K;55700;2;
7.1;7*     ;K;57400;1;
7.1;7*     ;K;62500;1;
7.1;7*     ;K;84300;1;
7.1;7*     ;K;92500;1;
7.1;7*     ;K;143100;1;
7.1;7*     ;K;143300;1;
7.1;7*     ;K;174000;0;
7.1;7*     ;K;179900;2;
7.1;7*     ;K;188800;2;
7.1;7*     ;K;194000;2;
7.1;7*     ;K;247100;1;
7.1;7*     ;K;247500;2;
7.1;7*     ;K;248300;2;
7.1;7*     ;K;251400;2;
7.1;7*     ;K;252400;1;
7.1;7*     ;K;256500;2;
7.1;7*     ;K;256600;2;
7.1;7*     ;K;263000;2;
7.1;7*     ;K;263300;2;
7.1;7*     ;K;263400;2;
7.1;7*     ;K;265700;2;
7.1;7*     ;K;287300;1;
7.1;7*     ;K;313400;0;
7.1;7*     ;K;325200;2;
7.1;7*     ;K;330800;1;
7.1;7*     ;K;402300;0;
7.1;7*     ;K;434800;1;
7.1;7*     ;M;1000171;1;
7.1;7*     ;M;1000283;1;
7.1;7*     ;M;1000434;1;
7.1;7*     ;M;1000447;1;
7.1;7*     ;M;1000499;1;
7.1;7*     ;M;1000577;1;
7.1;7*     ;S;121600;0;
7.1;7*     ;S;174000;1;
7.1;7*     ;S;213300;;delete
7.1;7*     ;S;244000;2;
7.1;7*     ;S;244200;2;
7.1;7*     ;S;353100;1;
7.1;7*     ;S;354400;1;
7.1;7*     ;S;368300;1;
7.1;7*     ;S;368400;1;
8.00012;8S     ;B;100;1;update
8.00012;8S     ;B;300;0;
8.00012;8S     ;B;600;0;
8.00012;8S     ;B;700;0;update
8.00012;8S     ;B;800;1;update
8.00012;8S     ;B;25200;3;update
8.00012;8S     ;B;25300;3;
8.00012;8S     ;B;25400;0;
8.00012;8S     ;B;60400;3;
8.00012;8S     ;B;96900;0;
8.00012;8S     ;B;97200;0;update
8.00012;8S     ;B;165000;1;
8.00012;8S     ;B;174200;2;
8.00012;8S     ;B;213300;;delete
8.00012;8S     ;B;217500;0;
8.00012;8S     ;B;227200;1;update
8.00012;8S;B;252900;0;
8.00012;8S     ;B;287100;;delete
8.00012;8S     ;B;302800;1;update
8.00012;8S     ;B;304900;0;
8.00012;8S     ;B;305800;0;
8.00012;8S     ;B;306100;0;update
8.00012;8S     ;B;317100;0;
8.00012;8S     ;B;317300;0;
8.00012;8S     ;B;317500;0;update
8.00012;8S     ;B;328400;3;
8.00012;8S     ;B;329700;3;
8.00012;8S     ;B;330600;1;update
8.00012;8S;B;335300;0;
8.00012;8S     ;B;335900;1;update
8.00012;8S     ;B;336000;0;
8.00012;8S     ;B;336100;3;
8.00012;8S     ;B;336200;;delete
8.00012;8S     ;B;346500;;delete
8.00012;8S     ;B;362800;0;
8.00012;8S     ;B;363700;3;
8.00012;8S     ;B;402200;3;
8.00012;8S     ;B;402300;3;
8.00012;8S     ;B;402500;0;
8.00012;8S;B;402600;0;
8.00012;8S;B;402700;0;
8.00012;8S     ;B;413600;0;update
8.00012;8S     ;B;421400;0;update
8.00012;8S     ;B;421500;0;update
8.00012;8S     ;B;432800;0;update
8.00012;8S;B;432900;0;
8.00012;8S;B;433000;0;
8.00012;8S     ;K;5200;2;
8.00012;8S     ;K;6800;1;
8.00012;8S     ;K;10400;2;
8.00012;8S     ;K;33600;1;
8.00012;8S     ;K;34100;1;
8.00012;8S     ;K;48200;2;
8.00012;8S     ;K;48300;1;
8.00012;8S     ;K;55700;1;
8.00012;8S     ;K;64200;2;
8.00012;8S     ;K;86100;2;
8.00012;8S     ;K;92300;1;
8.00012;8S     ;K;93300;2;
8.00012;8S     ;K;94700;1;
8.00012;8S     ;K;113500;1;
8.00012;8S     ;K;134800;2;
8.00012;8S     ;K;143100;2;
8.00012;8S     ;K;143300;2;
8.00012;8S     ;K;143500;1;
8.00012;8S     ;K;148600;2;
8.00012;8S     ;K;165800;2;
8.00012;8S     ;K;167400;2;
8.00012;8S     ;K;173800;2;
8.00012;8S     ;K;179300;1;
8.00012;8S     ;K;179900;2;
8.00012;8S     ;K;188800;2;
8.00012;8S     ;K;189700;1;
8.00012;8S     ;K;194000;1;
8.00012;8S     ;K;207400;1;
8.00012;8S     ;K;213700;1;
8.00012;8S     ;K;226000;1;
8.00012;8S     ;K;242000;2;
8.00012;8S     ;K;251400;1;
8.00012;8S     ;K;252400;2;
8.00012;8S     ;K;259800;1;
8.00012;8S     ;K;287300;2;
8.00012;8S     ;K;292600;1;
8.00012;8S     ;K;302400;1;
8.00012;8S     ;K;313400;1;
8.00012;8S     ;K;313700;2;
8.00012;8S     ;K;316500;2;
8.00012;8S     ;K;324700;2;
8.00012;8S     ;K;325200;2;
8.00012;8S     ;K;325500;2;
8.00012;8S     ;K;326000;1;
8.00012;8S     ;K;338200;1;
8.00012;8S     ;K;369100;1;
8.00012;8S     ;K;389800;1;
8.00012;8S     ;K;406800;1;
8.00012;8S     ;K;444100;2;
8.00012;8S     ;K;451600;1;
8.00012;8S     ;M;1000422;2;
8.00012;8S     ;M;1000577;2;
8.00012;8S     ;S;119700;2;
8.00012;8S     ;S;121600;1;
8.00012;8S     ;S;122200;2;
8.00012;8S     ;S;122400;0;
8.00012;8S     ;S;174000;1;
8.00012;8S     ;S;194000;0;
8.00012;8S     ;S;213300;;delete
8.00012;8S     ;S;238100;2;
8.00012;8S     ;S;243900;1;
8.00012;8S     ;S;244200;1;
8.00012;8S;S;305500;0;
8.00012;8S     ;S;347800;2;
8.00012;8S     ;S;353100;1;
8.00012;8S     ;S;354400;1;
8.00012;8S     ;S;368300;1;
8.00012;8S     ;S;368400;1;
8.00012;8S     ;S;444300;2;
8.00012;8S     ;S;444400;1;
8.000123;8SFe   ;B;100;2;
8.000123;8SFe   ;B;300;0;
8.000123;8SFe   ;B;600;0;
8.000123;8SFe   ;B;700;3;
8.000123;8SFe   ;B;800;2;
8.000123;8SFe   ;B;25200;0;
8.000123;8SFe   ;B;25300;3;
8.000123;8SFe   ;B;25400;0;
8.000123;8SFe   ;B;60400;3;
8.000123;8SFe   ;B;96900;0;
8.000123;8SFe   ;B;97200;3;
8.000123;8SFe   ;B;165000;1;
8.000123;8SFe   ;B;174200;2;
8.000123;8SFe   ;B;213300;;delete
8.000123;8SFe   ;B;217500;0;
8.000123;8SFe   ;B;227200;3;
8.000123;8SFe   ;B;287100;;delete
8.000123;8SFe   ;B;302800;3;
8.000123;8SFe   ;B;304900;0;
8.000123;8SFe   ;B;305800;0;
8.000123;8SFe   ;B;306100;3;
8.000123;8SFe   ;B;317100;0;
8.000123;8SFe   ;B;317300;0;
8.000123;8SFe   ;B;317500;3;
8.000123;8SFe   ;B;328400;3;
8.000123;8SFe   ;B;329700;3;
8.000123;8SFe   ;B;330600;3;
8.000123;8SFe   ;B;335900;3;
8.000123;8SFe   ;B;336000;0;
8.000123;8SFe   ;B;336100;3;
8.000123;8SFe   ;B;336200;;delete
8.000123;8SFe   ;B;346500;;delete
8.000123;8SFe   ;B;362800;0;
8.000123;8SFe   ;B;363700;3;
8.000123;8SFe   ;B;402200;3;
8.000123;8SFe   ;B;402300;3;
8.000123;8SFe   ;B;402500;0;
8.000123;8SFe   ;B;413600;3;
8.000123;8SFe   ;B;421400;3;
8.000123;8SFe   ;B;421500;3;
8.000123;8SFe   ;B;432800;3;
8.000123;8SFe   ;K;5200;2;
8.000123;8SFe   ;K;6800;1;
8.000123;8SFe   ;K;10400;2;
8.000123;8SFe   ;K;33600;1;
8.000123;8SFe   ;K;34100;1;
8.000123;8SFe   ;K;48200;2;
8.000123;8SFe   ;K;48300;1;
8.000123;8SFe   ;K;55700;1;
8.000123;8SFe   ;K;64200;2;
8.000123;8SFe   ;K;86100;2;
8.000123;8SFe   ;K;92300;1;
8.000123;8SFe   ;K;93300;2;
8.000123;8SFe   ;K;94700;1;
8.000123;8SFe   ;K;113500;1;
8.000123;8SFe   ;K;134800;2;
8.000123;8SFe   ;K;143100;2;
8.000123;8SFe   ;K;143300;2;
8.000123;8SFe   ;K;143500;1;
8.000123;8SFe   ;K;148600;2;
8.000123;8SFe   ;K;165800;2;
8.000123;8SFe   ;K;167400;2;
8.000123;8SFe   ;K;173800;2;
8.000123;8SFe   ;K;179300;1;
8.000123;8SFe   ;K;179900;2;
8.000123;8SFe   ;K;188800;2;
8.000123;8SFe   ;K;189700;1;
8.000123;8SFe   ;K;194000;1;
8.000123;8SFe   ;K;207400;1;
8.000123;8SFe   ;K;213700;1;
8.000123;8SFe   ;K;226000;1;
8.000123;8SFe   ;K;242000;2;
8.000123;8SFe   ;K;251400;1;
8.000123;8SFe   ;K;252400;2;
8.000123;8SFe   ;K;259800;1;
8.000123;8SFe   ;K;287300;2;
8.000123;8SFe   ;K;292600;1;
8.000123;8SFe   ;K;302400;1;
8.000123;8SFe   ;K;313400;1;
8.000123;8SFe   ;K;313700;2;
8.000123;8SFe   ;K;316500;2;
8.000123;8SFe   ;K;324700;2;
8.000123;8SFe   ;K;325200;2;
8.000123;8SFe   ;K;325500;2;
8.000123;8SFe   ;K;326000;1;
